protA	protB	qvalues
PODXL	ATIC	0.0
POLR1A	ATIC	0.0
POLR1C	ATIC	0.0
POLR2A	ATIC	0.0
POLR2B	ATIC	0.0
POLR2C	ATIC	0.0
POLR2E	ATIC	0.0
POLR2H	ATIC	0.0
POLR3A	ATIC	0.0
POLR3B	ATIC	0.0
POLR3D	ATIC	0.0
PPIB	ATIC	0.0
PPP1CA	ATIC	0.0
PPP1CC	ATIC	0.0
PPP1R7	ATIC	0.0
PPP2R1A	ATIC	0.0
PPP2R2A	ATIC	0.0
PRDX1	ATIC	0.0
PRDX2	ATIC	0.0
PRDX3	ATIC	0.0
PRDX4	ATIC	0.0
PRDX6	ATIC	0.0
PRKCSH	ATIC	0.0
PRKDC	ATIC	0.0
PRMT1	ATIC	0.0
PRMT5	ATIC	0.0
PRPF19	ATIC	0.0
PRPF40A	ATIC	0.0
PRPF8	ATIC	0.0
PSAT1	ATIC	0.0
PSMA1	ATIC	0.0
PSMA2	ATIC	0.0
PSMA4	ATIC	0.0
PSMA6	ATIC	0.0
PSMA7	ATIC	0.0
PSMB1	ATIC	0.0
PSMB2	ATIC	0.0
PSMB5	ATIC	0.0
PSMB6	ATIC	0.0
PSMC1	ATIC	0.0
PSMC2	ATIC	0.0
PSMC3	ATIC	0.0
PSMC4	ATIC	0.0
PSMC5	ATIC	0.0
PSMC6	ATIC	0.0
PSMD1	ATIC	0.0
PSMD11	ATIC	0.0
PSMD12	ATIC	0.0
PSMD13	ATIC	0.0
PSMD14	ATIC	0.0
PSMD2	ATIC	0.0
PSMD3	ATIC	0.0
PSMD4	ATIC	0.0
PSMD6	ATIC	0.0
PSMD7	ATIC	0.0
PSMD8	ATIC	0.0
PTBP1	ATIC	0.0
PTCD3	ATIC	0.0
QARS	ATIC	0.0
RACK1	ATIC	0.0
RAD50	ATIC	0.0
RALY	ATIC	0.0
RAN	ATIC	0.0
RANBP1	ATIC	0.0
RANBP2	ATIC	0.0
RANBP9	ATIC	0.0
RANGAP1	ATIC	0.0
RARS	ATIC	0.0
RBM25	ATIC	0.0
RBM39	ATIC	0.0
RBMX	ATIC	0.0
RNPS1	ATIC	0.0
RPAP3	ATIC	0.0
RPL11	ATIC	0.0
RPL19	ATIC	0.0
RPL22	ATIC	0.0
RPL23	ATIC	0.0
RPL27A	ATIC	0.0
RPL3	ATIC	0.0
RPLP0	ATIC	0.0
RPN1	ATIC	0.0
RPN2	ATIC	0.0
RPS10	ATIC	0.0
RPS11	ATIC	0.0
RPS14	ATIC	0.0
RPS15A	ATIC	0.0
RPS16	ATIC	0.0
RPS18	ATIC	0.0
RPS19	ATIC	0.0
RPS2	ATIC	0.0
RPS20	ATIC	0.0
RPS24	ATIC	0.0
RPS25	ATIC	0.0
RPS26	ATIC	0.0
RPS27	ATIC	0.0
RPS3	ATIC	0.0
RPS3A	ATIC	0.0
RPS4X	ATIC	0.0
RPS5	ATIC	0.0
RPS7	ATIC	0.0
RPS9	ATIC	0.0
RUVBL1	ATIC	0.0
RUVBL2	ATIC	0.0
SAFB	ATIC	0.0
SDHA	ATIC	0.0
SEC61A1	ATIC	0.0
SET	ATIC	0.0
SF3A1	ATIC	0.0
SF3A3	ATIC	0.0
SF3B1	ATIC	0.0
SF3B2	ATIC	0.0
SF3B3	ATIC	0.0
SF3B6	ATIC	0.0
SFPQ	ATIC	0.0
SHMT2	ATIC	0.0
SLC16A1	ATIC	0.0
SLC1A5	ATIC	0.0
SLC25A1	ATIC	0.0
SLC25A3	ATIC	0.0
SLC25A5	ATIC	0.0
SLC25A6	ATIC	0.0
SLC3A2	ATIC	0.0
SLMAP	ATIC	0.0
SMARCA4	ATIC	0.0
SMARCC2	ATIC	0.0
SMARCE1	ATIC	0.0
SMC1A	ATIC	0.0
SMC2	ATIC	0.0
SMC4	ATIC	0.0
SMCHD1	ATIC	0.0
SNAP23	ATIC	0.0
SNRNP200	ATIC	0.0
SNRNP40	ATIC	0.0
SNRNP70	ATIC	0.0
SNRPA	ATIC	0.0
SNRPA1	ATIC	0.0
SNRPD1	ATIC	0.0
SNRPD2	ATIC	0.0
SNRPD3	ATIC	0.0
SNRPE	ATIC	0.0
SPTAN1	ATIC	0.0
SPTBN1	ATIC	0.0
SRRT	ATIC	0.0
SRSF3	ATIC	0.0
SRSF4	ATIC	0.0
SRSF6	ATIC	0.0
SRSF7	ATIC	0.0
SSB	ATIC	0.0
SSBP1	ATIC	0.0
STAT3	ATIC	0.0
STOML2	ATIC	0.0
SYNCRIP	ATIC	0.0
TCP1	ATIC	0.0
TECR	ATIC	0.0
TFRC	ATIC	0.0
TIMM50	ATIC	0.0
TLN1	ATIC	0.0
TNPO1	ATIC	0.0
TPI1	ATIC	0.0
TPM3	ATIC	0.0
TPM4	ATIC	0.0
TPR	ATIC	0.0
TRA2A	ATIC	0.0
TRA2B	ATIC	0.0
TRAP1	ATIC	0.0
TRIM28	ATIC	0.0
TUBA1B	ATIC	0.0
TUBB	ATIC	0.0
TUBB2B	ATIC	0.0
TUBB4B	ATIC	0.0
TUBB6	ATIC	0.0
TUFM	ATIC	0.0
U2AF2	ATIC	0.0
UBA1	ATIC	0.0
UBA2	ATIC	0.0
UBR4	ATIC	0.0
UGGT1	ATIC	0.0
URI1	ATIC	0.0
USO1	ATIC	0.0
UXT	ATIC	0.0
VARS	ATIC	0.0
VCL	ATIC	0.0
VDAC1	ATIC	0.0
VDAC2	ATIC	0.0
VIM	ATIC	0.0
VPS26A	ATIC	0.0
VPS35	ATIC	0.0
WARS	ATIC	0.0
WDR1	ATIC	0.0
WDR77	ATIC	0.0
WDR92	ATIC	0.0
WRNIP1	ATIC	0.0
XPNPEP1	ATIC	0.0
XRCC5	ATIC	0.0
XRCC6	ATIC	0.0
YBX1	ATIC	0.0
ZNF326	ATIC	0.0
ATP1A1	ATP1A1	0.0
ATP1B3	ATP1A1	0.0
ATP2A2	ATP1A1	0.0
ATP5F1A	ATP1A1	0.0
ATP5F1B	ATP1A1	0.0
ATP5F1C	ATP1A1	0.0
ATP5MF	ATP1A1	0.0
ATP5MG	ATP1A1	0.0
ATP5PB	ATP1A1	0.0
ATP5PD	ATP1A1	0.0
ATP5PO	ATP1A1	0.0
ATXN2L	ATP1A1	0.0
BAG6	ATP1A1	0.0
BASP1	ATP1A1	0.0
BCAP31	ATP1A1	0.0
BSG	ATP1A1	0.0
CAD	ATP1A1	0.0
CAND1	ATP1A1	0.0
CANX	ATP1A1	0.0
CAP1	ATP1A1	0.0
CAPRIN1	ATP1A1	0.0
CCAR1	ATP1A1	0.0
CCAR2	ATP1A1	0.0
CCT2	ATP1A1	0.0
CCT8	ATP1A1	0.0
CDK1	ATP1A1	0.0
CHD4	ATP1A1	0.0
CHERP	ATP1A1	0.0
CKAP4	ATP1A1	0.0
CLTA	ATP1A1	0.0
CLTB	ATP1A1	0.0
CLTC	ATP1A1	0.0
CNDP2	ATP1A1	0.0
CNOT1	ATP1A1	0.0
COG1	ATP1A1	0.0
COPA	ATP1A1	0.0
COPB1	ATP1A1	0.0
COPB2	ATP1A1	0.0
COPG1	ATP1A1	0.0
COPS4	ATP1A1	0.0
CORO1C	ATP1A1	0.0
CPOX	ATP1A1	0.0
CPSF6	ATP1A1	0.0
CS	ATP1A1	0.0
CSE1L	ATP1A1	0.0
CYFIP1	ATP1A1	0.0
DAP3	ATP1A1	0.0
DARS	ATP1A1	0.0
DBT	ATP1A1	0.0
DCTN1	ATP1A1	0.0
DCTN2	ATP1A1	0.0
DDOST	ATP1A1	0.0
DDX17	ATP1A1	0.0
DDX21	ATP1A1	0.0
DDX39B	ATP1A1	0.0
DDX46	ATP1A1	0.0
DDX5	ATP1A1	0.0
DDX6	ATP1A1	0.0
DHX15	ATP1A1	0.0
DHX9	ATP1A1	0.0
DIAPH1	ATP1A1	0.0
DLD	ATP1A1	0.0
DLST	ATP1A1	0.0
DNAJB11	ATP1A1	0.0
DPCD	ATP1A1	0.0
DPM1	ATP1A1	0.0
DPYSL2	ATP1A1	0.0
DSG1	ATP1A1	0.0
DYNC1H1	ATP1A1	0.0
DYNC1I2	ATP1A1	0.0
DYNC1LI1	ATP1A1	0.0
DYNC1LI2	ATP1A1	0.0
ECH1	ATP1A1	0.0
ECHS1	ATP1A1	0.0
ECI1	ATP1A1	0.0
EEA1	ATP1A1	0.0
EEF1D	ATP1A1	0.0
EEF1E1	ATP1A1	0.0
EEF1G	ATP1A1	0.0
EEF2	ATP1A1	0.0
EFTUD2	ATP1A1	0.0
EIF3B	ATP1A1	0.0
EIF3D	ATP1A1	0.0
EIF3I	ATP1A1	0.0
EIF3L	ATP1A1	0.0
EIF4A1	ATP1A1	0.0
EIF4A3	ATP1A1	0.0
EIF4G1	ATP1A1	0.0
EIF5A	ATP1A1	0.0
ELAVL1	ATP1A1	0.0
ENO1	ATP1A1	0.0
ENO2	ATP1A1	0.0
EPPK1	ATP1A1	0.0
EPRS	ATP1A1	0.0
FBL	ATP1A1	0.0
FDPS	ATP1A1	0.0
FH	ATP1A1	0.0
FKBP10	ATP1A1	0.0
FKBP4	ATP1A1	0.0
FLNA	ATP1A1	0.0
FLNB	ATP1A1	0.0
FUBP1	ATP1A1	0.0
GADD45GIP1	ATP1A1	0.0
GANAB	ATP1A1	0.0
GAPDH	ATP1A1	0.0
GCN1	ATP1A1	0.0
GDI2	ATP1A1	0.0
GEMIN4	ATP1A1	0.0
GOLIM4	ATP1A1	0.0
GPS1	ATP1A1	0.0
GRPEL1	ATP1A1	0.0
GSTO1	ATP1A1	0.0
H4C1	ATP1A1	0.0
HACD3	ATP1A1	0.0
HADHA	ATP1A1	0.0
HADHB	ATP1A1	0.0
HAGH	ATP1A1	0.0
HAT1	ATP1A1	0.0
HDAC2	ATP1A1	0.0
HDAC6	ATP1A1	0.0
HM13	ATP1A1	0.0
HNRNPA0	ATP1A1	0.0
HNRNPA1	ATP1A1	0.0
HNRNPA2B1	ATP1A1	0.0
HNRNPA3	ATP1A1	0.0
HNRNPAB	ATP1A1	0.0
HNRNPC	ATP1A1	0.0
HNRNPD	ATP1A1	0.0
HNRNPDL	ATP1A1	0.0
HNRNPF	ATP1A1	0.0
HNRNPH1	ATP1A1	0.0
HNRNPH3	ATP1A1	0.0
HNRNPK	ATP1A1	0.0
HNRNPL	ATP1A1	0.0
HNRNPM	ATP1A1	0.0
HNRNPR	ATP1A1	0.0
HNRNPU	ATP1A1	0.0
HNRNPUL2	ATP1A1	0.0
HPRT1	ATP1A1	0.0
HSD17B12	ATP1A1	0.0
HSP90AA1	ATP1A1	0.0
HSP90AB1	ATP1A1	0.0
HSPA4L	ATP1A1	0.0
HSPA5	ATP1A1	0.0
HSPA6	ATP1A1	0.0
HSPA8	ATP1A1	0.0
HSPA9	ATP1A1	0.0
HSPD1	ATP1A1	0.0
HSPE1	ATP1A1	0.0
HSPH1	ATP1A1	0.0
HUWE1	ATP1A1	0.0
HYOU1	ATP1A1	0.0
IARS	ATP1A1	0.0
ILF2	ATP1A1	0.0
ILF3	ATP1A1	0.0
IMMT	ATP1A1	0.0
IMPDH1	ATP1A1	0.0
IMPDH2	ATP1A1	0.0
IPO5	ATP1A1	0.0
IQGAP1	ATP1A1	0.0
IRS4	ATP1A1	0.0
ISYNA1	ATP1A1	0.0
ITGB1	ATP1A1	0.0
ITPR3	ATP1A1	0.0
KARS1	ATP1A1	0.0
KCTD12	ATP1A1	0.0
KHSRP	ATP1A1	0.0
KIF5B	ATP1A1	0.0
KPNB1	ATP1A1	0.0
KRT1	ATP1A1	0.0
KRT2	ATP1A1	0.0
KRT6C	ATP1A1	0.0
KRT8	ATP1A1	0.0
KRT9	ATP1A1	0.0
KTN1	ATP1A1	0.0
LAMP2	ATP1A1	0.0
LANCL1	ATP1A1	0.0
LARS	ATP1A1	0.0
LBR	ATP1A1	0.0
LDHA	ATP1A1	0.0
LDHB	ATP1A1	0.0
LGALS3BP	ATP1A1	0.0
LONP1	ATP1A1	0.0
LRPPRC	ATP1A1	0.0
LSM12	ATP1A1	0.0
LUC7L2	ATP1A1	0.0
MACF1	ATP1A1	0.0
MAP1B	ATP1A1	0.0
MARCKSL1	ATP1A1	0.0
MARS	ATP1A1	0.0
MAT2A	ATP1A1	0.0
MATR3	ATP1A1	0.0
MCM4	ATP1A1	0.0
MCM5	ATP1A1	0.0
MCM6	ATP1A1	0.0
MCM7	ATP1A1	0.0
MDH1	ATP1A1	0.0
MDH2	ATP1A1	0.0
ME2	ATP1A1	0.0
MLEC	ATP1A1	0.0
MRE11	ATP1A1	0.0
MRPL1	ATP1A1	0.0
MRPL11	ATP1A1	0.0
MRPL12	ATP1A1	0.0
MRPL13	ATP1A1	0.0
MRPL15	ATP1A1	0.0
MRPL17	ATP1A1	0.0
MRPL19	ATP1A1	0.0
MRPL2	ATP1A1	0.0
MRPL20	ATP1A1	0.0
MRPL21	ATP1A1	0.0
MRPL22	ATP1A1	0.0
MRPL23	ATP1A1	0.0
MRPL24	ATP1A1	0.0
MRPL28	ATP1A1	0.0
MRPL3	ATP1A1	0.0
MRPL34	ATP1A1	0.0
MRPL37	ATP1A1	0.0
MRPL38	ATP1A1	0.0
MRPL39	ATP1A1	0.0
MRPL4	ATP1A1	0.0
MRPL40	ATP1A1	0.0
MRPL41	ATP1A1	0.0
MRPL43	ATP1A1	0.0
MRPL44	ATP1A1	0.0
MRPL45	ATP1A1	0.0
MRPL46	ATP1A1	0.0
MRPL47	ATP1A1	0.0
MRPL48	ATP1A1	0.0
MRPL49	ATP1A1	0.0
MRPL50	ATP1A1	0.0
MRPL55	ATP1A1	0.0
MRPL58	ATP1A1	0.0
MRPL9	ATP1A1	0.0
MRPS10	ATP1A1	0.0
MRPS14	ATP1A1	0.0
MRPS16	ATP1A1	0.0
MRPS17	ATP1A1	0.0
MRPS2	ATP1A1	0.0
MRPS22	ATP1A1	0.0
MRPS23	ATP1A1	0.0
MRPS27	ATP1A1	0.0
MRPS30	ATP1A1	0.0
MRPS31	ATP1A1	0.0
MRPS34	ATP1A1	0.0
MRPS35	ATP1A1	0.0
MRPS7	ATP1A1	0.0
MTA2	ATP1A1	0.0
MTHFD1	ATP1A1	0.0
MYH10	ATP1A1	0.0
MYH9	ATP1A1	0.0
MYL6	ATP1A1	0.0
NAP1L1	ATP1A1	0.0
NCKAP1	ATP1A1	0.0
NCL	ATP1A1	0.0
NME1	ATP1A1	0.0
NPEPPS	ATP1A1	0.0
NPM1	ATP1A1	0.0
NSF	ATP1A1	0.0
NSUN2	ATP1A1	0.0
NUDC	ATP1A1	0.0
NUDT21	ATP1A1	0.0
NUFIP2	ATP1A1	0.0
NUMA1	ATP1A1	0.0
NUP107	ATP1A1	0.0
NUP133	ATP1A1	0.0
NUP210	ATP1A1	0.0
NUP85	ATP1A1	0.0
NUP93	ATP1A1	0.0
NUP98	ATP1A1	0.0
OAT	ATP1A1	0.0
OGDH	ATP1A1	0.0
P3H1	ATP1A1	0.0
P4HA1	ATP1A1	0.0
P4HB	ATP1A1	0.0
PABPC1	ATP1A1	0.0
PABPC4	ATP1A1	0.0
PABPN1	ATP1A1	0.0
PAICS	ATP1A1	0.0
PARP1	ATP1A1	0.0
PC	ATP1A1	0.0
PCMT1	ATP1A1	0.0
PDHA1	ATP1A1	0.0
PDHB	ATP1A1	0.0
PDIA3	ATP1A1	0.0
PDIA6	ATP1A1	0.0
PDRG1	ATP1A1	0.0
PFDN2	ATP1A1	0.0
PFDN4	ATP1A1	0.0
PFDN5	ATP1A1	0.0
PFDN6	ATP1A1	0.0
PFKP	ATP1A1	0.0
PGD	ATP1A1	0.0
PGK1	ATP1A1	0.0
PHB	ATP1A1	0.0
PHB2	ATP1A1	0.0
PHGDH	ATP1A1	0.0
PIH1D1	ATP1A1	0.0
PIP	ATP1A1	0.0
PKM	ATP1A1	0.0
PLS3	ATP1A1	0.0
PNN	ATP1A1	0.0
PNP	ATP1A1	0.0
PODXL	ATP1A1	0.0
POLR1A	ATP1A1	0.0
POLR1C	ATP1A1	0.0
POLR2A	ATP1A1	0.0
POLR2B	ATP1A1	0.0
POLR2C	ATP1A1	0.0
POLR2E	ATP1A1	0.0
POLR2H	ATP1A1	0.0
POLR3A	ATP1A1	0.0
POLR3B	ATP1A1	0.0
POLR3D	ATP1A1	0.0
PPIB	ATP1A1	0.0
PPP1CA	ATP1A1	0.0
PPP1CC	ATP1A1	0.0
PPP1R7	ATP1A1	0.0
PPP2R1A	ATP1A1	0.0
PPP2R2A	ATP1A1	0.0
PRDX1	ATP1A1	0.0
PRDX2	ATP1A1	0.0
PRDX3	ATP1A1	0.0
PRDX4	ATP1A1	0.0
PRDX6	ATP1A1	0.0
PRKCSH	ATP1A1	0.0
PRKDC	ATP1A1	0.0
PRMT1	ATP1A1	0.0
PRMT5	ATP1A1	0.0
PRPF19	ATP1A1	0.0
PRPF40A	ATP1A1	0.0
PRPF8	ATP1A1	0.0
PSAT1	ATP1A1	0.0
PSMA1	ATP1A1	0.0
PSMA2	ATP1A1	0.0
PSMA4	ATP1A1	0.0
PSMA6	ATP1A1	0.0
PSMA7	ATP1A1	0.0
PSMB1	ATP1A1	0.0
PSMB2	ATP1A1	0.0
PSMB5	ATP1A1	0.0
PSMB6	ATP1A1	0.0
PSMC1	ATP1A1	0.0
PSMC2	ATP1A1	0.0
PSMC3	ATP1A1	0.0
PSMC4	ATP1A1	0.0
PSMC5	ATP1A1	0.0
PSMC6	ATP1A1	0.0
PSMD1	ATP1A1	0.0
PSMD11	ATP1A1	0.0
PSMD12	ATP1A1	0.0
PSMD13	ATP1A1	0.0
PSMD14	ATP1A1	0.0
PSMD2	ATP1A1	0.0
PSMD3	ATP1A1	0.0
PSMD4	ATP1A1	0.0
PSMD6	ATP1A1	0.0
PSMD7	ATP1A1	0.0
PSMD8	ATP1A1	0.0
PTBP1	ATP1A1	0.0
PTCD3	ATP1A1	0.0
QARS	ATP1A1	0.0
RACK1	ATP1A1	0.0
RAD50	ATP1A1	0.0
RALY	ATP1A1	0.0
RAN	ATP1A1	0.0
RANBP1	ATP1A1	0.0
RANBP2	ATP1A1	0.0
RANBP9	ATP1A1	0.0
RANGAP1	ATP1A1	0.0
RARS	ATP1A1	0.0
RBM25	ATP1A1	0.0
RBM39	ATP1A1	0.0
RBMX	ATP1A1	0.0
RNPS1	ATP1A1	0.0
RPAP3	ATP1A1	0.0
RPL11	ATP1A1	0.0
RPL19	ATP1A1	0.0
RPL22	ATP1A1	0.0
RPL23	ATP1A1	0.0
RPL27A	ATP1A1	0.0
RPL3	ATP1A1	0.0
RPLP0	ATP1A1	0.0
RPN1	ATP1A1	0.0
RPN2	ATP1A1	0.0
RPS10	ATP1A1	0.0
RPS11	ATP1A1	0.0
RPS14	ATP1A1	0.0
RPS15A	ATP1A1	0.0
RPS16	ATP1A1	0.0
RPS18	ATP1A1	0.0
RPS19	ATP1A1	0.0
RPS2	ATP1A1	0.0
RPS20	ATP1A1	0.0
RPS24	ATP1A1	0.0
RPS25	ATP1A1	0.0
RPS26	ATP1A1	0.0
RPS27	ATP1A1	0.0
RPS3	ATP1A1	0.0
RPS3A	ATP1A1	0.0
RPS4X	ATP1A1	0.0
RPS5	ATP1A1	0.0
RPS7	ATP1A1	0.0
RPS9	ATP1A1	0.0
RUVBL1	ATP1A1	0.0
RUVBL2	ATP1A1	0.0
SAFB	ATP1A1	0.0
SDHA	ATP1A1	0.0
SEC61A1	ATP1A1	0.0
SET	ATP1A1	0.0
SF3A1	ATP1A1	0.0
SF3A3	ATP1A1	0.0
SF3B1	ATP1A1	0.0
SF3B2	ATP1A1	0.0
SF3B3	ATP1A1	0.0
SF3B6	ATP1A1	0.0
SFPQ	ATP1A1	0.0
SHMT2	ATP1A1	0.0
SLC16A1	ATP1A1	0.0
SLC1A5	ATP1A1	0.0
SLC25A1	ATP1A1	0.0
SLC25A3	ATP1A1	0.0
SLC25A5	ATP1A1	0.0
SLC25A6	ATP1A1	0.0
SLC3A2	ATP1A1	0.0
SLMAP	ATP1A1	0.0
SMARCA4	ATP1A1	0.0
SMARCC2	ATP1A1	0.0
SMARCE1	ATP1A1	0.0
SMC1A	ATP1A1	0.0
SMC2	ATP1A1	0.0
SMC4	ATP1A1	0.0
SMCHD1	ATP1A1	0.0
SNAP23	ATP1A1	0.0
SNRNP200	ATP1A1	0.0
SNRNP40	ATP1A1	0.0
SNRNP70	ATP1A1	0.0
SNRPA	ATP1A1	0.0
SNRPA1	ATP1A1	0.0
SNRPD1	ATP1A1	0.0
SNRPD2	ATP1A1	0.0
SNRPD3	ATP1A1	0.0
SNRPE	ATP1A1	0.0
SPTAN1	ATP1A1	0.0
SPTBN1	ATP1A1	0.0
SRRT	ATP1A1	0.0
SRSF3	ATP1A1	0.0
SRSF4	ATP1A1	0.0
SRSF6	ATP1A1	0.0
SRSF7	ATP1A1	0.0
SSB	ATP1A1	0.0
SSBP1	ATP1A1	0.0
STAT3	ATP1A1	0.0
STOML2	ATP1A1	0.0
SYNCRIP	ATP1A1	0.0
TCP1	ATP1A1	0.0
TECR	ATP1A1	0.0
TFRC	ATP1A1	0.0
TIMM50	ATP1A1	0.0
TLN1	ATP1A1	0.0
TNPO1	ATP1A1	0.0
TPI1	ATP1A1	0.0
TPM3	ATP1A1	0.0
TPM4	ATP1A1	0.0
TPR	ATP1A1	0.0
TRA2A	ATP1A1	0.0
TRA2B	ATP1A1	0.0
TRAP1	ATP1A1	0.0
TRIM28	ATP1A1	0.0
TUBA1B	ATP1A1	0.0
TUBB	ATP1A1	0.0
TUBB2B	ATP1A1	0.0
TUBB4B	ATP1A1	0.0
TUBB6	ATP1A1	0.0
TUFM	ATP1A1	0.0
U2AF2	ATP1A1	0.0
UBA1	ATP1A1	0.0
UBA2	ATP1A1	0.0
UBR4	ATP1A1	0.0
UGGT1	ATP1A1	0.0
URI1	ATP1A1	0.0
USO1	ATP1A1	0.0
UXT	ATP1A1	0.0
VARS	ATP1A1	0.0
VCL	ATP1A1	0.0
VDAC1	ATP1A1	0.0
VDAC2	ATP1A1	0.0
VIM	ATP1A1	0.0
VPS26A	ATP1A1	0.0
VPS35	ATP1A1	0.0
WARS	ATP1A1	0.0
WDR1	ATP1A1	0.0
WDR77	ATP1A1	0.0
WDR92	ATP1A1	0.0
WRNIP1	ATP1A1	0.0
XPNPEP1	ATP1A1	0.0
XRCC5	ATP1A1	0.0
XRCC6	ATP1A1	0.0
YBX1	ATP1A1	0.0
ZNF326	ATP1A1	0.0
ATP1B3	ATP1B3	0.0
ATP2A2	ATP1B3	0.0
ATP5F1A	ATP1B3	0.0
ATP5F1B	ATP1B3	0.0
ATP5F1C	ATP1B3	0.0
ATP5MF	ATP1B3	0.0
ATP5MG	ATP1B3	0.0
ATP5PB	ATP1B3	0.0
ATP5PD	ATP1B3	0.0
ATP5PO	ATP1B3	0.0
ATXN2L	ATP1B3	0.0
BAG6	ATP1B3	0.0
BASP1	ATP1B3	0.0
BCAP31	ATP1B3	0.0
BSG	ATP1B3	0.0
CAD	ATP1B3	0.0
CAND1	ATP1B3	0.0
CANX	ATP1B3	0.0
CAP1	ATP1B3	0.0
CAPRIN1	ATP1B3	0.0
CCAR1	ATP1B3	0.0
CCAR2	ATP1B3	0.0
CCT2	ATP1B3	0.0
CCT8	ATP1B3	0.0
CDK1	ATP1B3	0.0
CHD4	ATP1B3	0.0
CHERP	ATP1B3	0.0
CKAP4	ATP1B3	0.0
CLTA	ATP1B3	0.0
CLTB	ATP1B3	0.0
CLTC	ATP1B3	0.0
CNDP2	ATP1B3	0.0
CNOT1	ATP1B3	0.0
COG1	ATP1B3	0.0
COPA	ATP1B3	0.0
COPB1	ATP1B3	0.0
COPB2	ATP1B3	0.0
COPG1	ATP1B3	0.0
COPS4	ATP1B3	0.0
CORO1C	ATP1B3	0.0
CPOX	ATP1B3	0.0
CPSF6	ATP1B3	0.0
CS	ATP1B3	0.0
CSE1L	ATP1B3	0.0
CYFIP1	ATP1B3	0.0
DAP3	ATP1B3	0.0
DARS	ATP1B3	0.0
DBT	ATP1B3	0.0
DCTN1	ATP1B3	0.0
DCTN2	ATP1B3	0.0
DDOST	ATP1B3	0.0
DDX17	ATP1B3	0.0
DDX21	ATP1B3	0.0
DDX39B	ATP1B3	0.0
DDX46	ATP1B3	0.0
DDX5	ATP1B3	0.0
DDX6	ATP1B3	0.0
DHX15	ATP1B3	0.0
DHX9	ATP1B3	0.0
DIAPH1	ATP1B3	0.0
DLD	ATP1B3	0.0
DLST	ATP1B3	0.0
DNAJB11	ATP1B3	0.0
DPCD	ATP1B3	0.0
DPM1	ATP1B3	0.0
DPYSL2	ATP1B3	0.0
DSG1	ATP1B3	0.0
DYNC1H1	ATP1B3	0.0
DYNC1I2	ATP1B3	0.0
DYNC1LI1	ATP1B3	0.0
DYNC1LI2	ATP1B3	0.0
ECH1	ATP1B3	0.0
ECHS1	ATP1B3	0.0
ECI1	ATP1B3	0.0
EEA1	ATP1B3	0.0
EEF1D	ATP1B3	0.0
EEF1E1	ATP1B3	0.0
EEF1G	ATP1B3	0.0
EEF2	ATP1B3	0.0
EFTUD2	ATP1B3	0.0
EIF3B	ATP1B3	0.0
EIF3D	ATP1B3	0.0
EIF3I	ATP1B3	0.0
EIF3L	ATP1B3	0.0
EIF4A1	ATP1B3	0.0
EIF4A3	ATP1B3	0.0
EIF4G1	ATP1B3	0.0
EIF5A	ATP1B3	0.0
ELAVL1	ATP1B3	0.0
ENO1	ATP1B3	0.0
ENO2	ATP1B3	0.0
EPPK1	ATP1B3	0.0
EPRS	ATP1B3	0.0
FBL	ATP1B3	0.0
FDPS	ATP1B3	0.0
FH	ATP1B3	0.0
FKBP10	ATP1B3	0.0
FKBP4	ATP1B3	0.0
FLNA	ATP1B3	0.0
FLNB	ATP1B3	0.0
FUBP1	ATP1B3	0.0
GADD45GIP1	ATP1B3	0.0
GANAB	ATP1B3	0.0
GAPDH	ATP1B3	0.0
GCN1	ATP1B3	0.0
GDI2	ATP1B3	0.0
GEMIN4	ATP1B3	0.0
GOLIM4	ATP1B3	0.0
GPS1	ATP1B3	0.0
GRPEL1	ATP1B3	0.0
GSTO1	ATP1B3	0.0
H4C1	ATP1B3	0.0
HACD3	ATP1B3	0.0
HADHA	ATP1B3	0.0
HADHB	ATP1B3	0.0
HAGH	ATP1B3	0.0
HAT1	ATP1B3	0.0
HDAC2	ATP1B3	0.0
HDAC6	ATP1B3	0.0
HM13	ATP1B3	0.0
HNRNPA0	ATP1B3	0.0
HNRNPA1	ATP1B3	0.0
HNRNPA2B1	ATP1B3	0.0
HNRNPA3	ATP1B3	0.0
HNRNPAB	ATP1B3	0.0
HNRNPC	ATP1B3	0.0
HNRNPD	ATP1B3	0.0
HNRNPDL	ATP1B3	0.0
HNRNPF	ATP1B3	0.0
HNRNPH1	ATP1B3	0.0
HNRNPH3	ATP1B3	0.0
HNRNPK	ATP1B3	0.0
HNRNPL	ATP1B3	0.0
HNRNPM	ATP1B3	0.0
HNRNPR	ATP1B3	0.0
HNRNPU	ATP1B3	0.0
HNRNPUL2	ATP1B3	0.0
HPRT1	ATP1B3	0.0
HSD17B12	ATP1B3	0.0
HSP90AA1	ATP1B3	0.0
HSP90AB1	ATP1B3	0.0
HSPA4L	ATP1B3	0.0
HSPA5	ATP1B3	0.0
HSPA6	ATP1B3	0.0
HSPA8	ATP1B3	0.0
HSPA9	ATP1B3	0.0
HSPD1	ATP1B3	0.0
HSPE1	ATP1B3	0.0
HSPH1	ATP1B3	0.0
HUWE1	ATP1B3	0.0
HYOU1	ATP1B3	0.0
IARS	ATP1B3	0.0
ILF2	ATP1B3	0.0
ILF3	ATP1B3	0.0
IMMT	ATP1B3	0.0
IMPDH1	ATP1B3	0.0
IMPDH2	ATP1B3	0.0
IPO5	ATP1B3	0.0
